name,id
woodchuck,woodchuck
marmot,marmot
inauguration,inauguration
startup,startup
principality,principality
princedom,princedom
alga,alga
algae,algae
underfur,underfur
underseal,underseal
formalism,formalism
venturi,venturi
strychnine,strychnine
wicker,wicker
caning,caning
wickerwork,wickerwork
promiscuously,promiscuously
giraffe,giraffe
camelopard,camelopard
neurology,neurology
sideshow,sideshow
stetson,stetson
fedora,fedora
homburg,homburg
trilby,trilby
underdeveloped,underdeveloped
buna,buna
benefaction,benefaction
catheter,catheter
proportionately,proportionately
proportionally,proportionally
prowl,prowl
doughy,doughy
flyblown,flyblown
westwards,westwards
westbound,westbound
aeon,aeon
eon,eon
caveman,caveman
paucity,paucity
emulsion,emulsion
miffed,miffed
annoyed,annoyed
irritated,irritated
nettled,nettled
peeved,peeved
riled,riled
steamed,steamed
stung,stung
overestimate,overestimate
overrate,overrate
overvalue,overvalue
sparid,sparid
superposition,superposition
teal,teal
blue-green,blue-green
cyan,cyan
babu,babu
baboo,baboo
combinatorial,combinatorial
combinative,combinative
combinatory,combinatory
twee,twee
mincing,mincing
niminy-piminy,niminy-piminy
byproduct,byproduct
by-product,by-product
spin-off,spin-off
emigration,emigration
out-migration,out-migration
grandiose,grandiose
hifalutin,hifalutin
highfalutin,highfalutin
highfaluting,highfaluting
hoity-toity,hoity-toity
la-di-da,la-di-da
innermost,innermost
inmost,inmost
soapsuds,soapsuds
nostril,nostril
naris,naris
undying,undying
deathless,deathless
inattentiveness,inattentiveness
splitter,splitter
taxonomist,taxonomist
taxonomer,taxonomer
systematist,systematist
purr,purr
birr,birr
whir,whir
whirr,whirr
sonnet,sonnet
splutter,splutter
sputtering,sputtering
surveyor,surveyor
topography,topography
treadmill,treadmill
tread-wheel,tread-wheel
treadwheel,treadwheel
interleave,interleave
intersperse,intersperse
interlard,interlard
schnorchel,schnorchel
schnorkel,schnorkel
snorkel,snorkel
calypso,calypso
fairy-slipper,fairy-slipper
confucius,confucius
kongfuze,kongfuze
disincentive,disincentive
detour,detour
fluctuate,fluctuate
glorification,glorification
resplendence,resplendence
resplendency,resplendency
pathologist,pathologist
diagnostician,diagnostician
playwright,playwright
dramatist,dramatist
thyme,thyme
petulantly,petulantly
irritably,irritably
pettishly,pettishly
testily,testily
backwater,backwater
classmate,classmate
schoolfellow,schoolfellow
schoolmate,schoolmate
imperturbability,imperturbability
imperturbableness,imperturbableness
nervelessness,nervelessness
egalitarian,egalitarian
classless,classless
glamorous,glamorous
glamourous,glamourous
heirloom,heirloom
invader,invader
encroacher,encroacher
outage,outage
rosebud,rosebud
dried-up,dried-up
sere,sere
shriveled,shriveled
shrivelled,shrivelled
withered,withered
sicilian,sicilian
splanchnic,splanchnic
calosoma,calosoma
belligerence,belligerence
pugnacity,pugnacity
cosmological,cosmological
cosmogenic,cosmogenic
cosmogonic,cosmogonic
cosmogonical,cosmogonical
cosmologic,cosmologic
submerse,submerse
flounce,flounce
furbelow,furbelow
haggling,haggling
wrangling,wrangling
bargaining,bargaining
innards,innards
entrails,entrails
viscera,viscera
scoreboard,scoreboard
have-not,have-not
papua,papua
cayenne,cayenne
jalapeno,jalapeno
comanche,comanche
shoshone,shoshone
shoshoni,shoshoni
shoshonean,shoshonean
shoshonian,shoshonian
distraught,distraught
overwrought,overwrought
lusty,lusty
concupiscent,concupiscent
full-blooded,full-blooded
red-blooded,red-blooded
stodgy,stodgy
preempt,preempt
epitaph,epitaph
hillbilly,hillbilly
bushwhacker,bushwhacker
parmesan,parmesan
gnaw,gnaw
fertilization,fertilization
fecundation,fecundation
fertilisation,fertilisation
indignant,indignant
incensed,incensed
outraged,outraged
protege,protege
refit,refit
outfitting,outfitting
sunroof,sunroof
sunshine-roof,sunshine-roof
chordate,chordate
jokingly,jokingly
facetiously,facetiously
jestingly,jestingly
bagpipe,bagpipe
complacent,complacent
self-complacent,self-complacent
cosine,cosine
cos,cos
hickory,hickory
impregnability,impregnability
panacea,panacea
catholicon,catholicon
cure-all,cure-all
nostrum,nostrum
airtight,airtight
air-tight,air-tight
gas-tight,gas-tight
underpart,underpart
debonnaire,debonnaire
syrupy,syrupy
conqueror,conqueror
vanquisher,vanquisher
kremlin,kremlin
memoir,memoir
distillation,distillation
distillate,distillate
distillment,distillment
excitable,excitable
vulva,vulva
wiper,wiper
afrikaans,afrikaans
taal,taal
danube,danube
danau,danau
hippo,hippo
hippopotamus,hippopotamus
kingpin,kingpin
bigwig,bigwig
headpin,headpin
kingbolt,kingbolt
lifeguard,lifeguard
lifesaver,lifesaver
viverrine,viverrine
undersea,undersea
twisty,twisty
typist,typist
aired,aired
burgundy,burgundy
bourgogne,bourgogne
phallic,phallic
priapic,priapic
pithy,pithy
sententious,sententious
gangrene,gangrene
sphacelus,sphacelus
closeup,closeup
porous,porous
holey,holey
poriferous,poriferous
erythema,erythema
soberly,soberly
staidly,staidly
gumbo,gumbo
lady's-finger,lady's-finger
okra,okra
presidium,presidium
praesidium,praesidium
sari,sari
saree,saree
dulcimer,dulcimer
zither,zither
cither,cither
zithern,zithern
hypnotist,hypnotist
hypnotiser,hypnotiser
hypnotizer,hypnotizer
mesmerist,mesmerist
mesmerizer,mesmerizer
brilliancy,brilliancy
stalinist,stalinist
niacin,niacin
polymorphic,polymorphic
polymorphous,polymorphous
torpor,torpor
listlessness,listlessness
torpidity,torpidity
torpidness,torpidness
casserole,casserole
pewter,pewter
colitis,colitis
gearbox,gearbox
peter,peter
wheaten,wheaten
whole-wheat,whole-wheat
wholemeal,wholemeal
cicero,cicero
tully,tully
cleat,cleat
electrician,electrician
linesman,linesman
granddaughter,granddaughter
restlessness,restlessness
fidget,fidget
fidgetiness,fidgetiness
minder,minder
babyminder,babyminder
vasectomy,vasectomy
ablation,ablation
extirpation,extirpation
dabble,dabble
dodder,dodder
toddle,toddle
totter,totter
waddle,waddle
butte,butte
obtrude,obtrude
loyalist,loyalist
needlepoint,needlepoint
promiscuity,promiscuity
promiscuousness,promiscuousness
scudding,scudding
giro,giro
bookcase,bookcase
inexcusable,inexcusable
unforgivable,unforgivable
ontology,ontology
palindrome,palindrome
squaw,squaw
fatima,fatima
fatimah,fatimah
magnetism,magnetism
magnetics,magnetics
monocle,monocle
eyeglass,eyeglass
bareness,bareness
bleakness,bleakness
offensively,offensively
objectionably,objectionably
obnoxiously,obnoxiously
pecs,pecs
pectoral,pectoral
pectoralis,pectoralis
dragoon,dragoon
ouzo,ouzo
exacerbation,exacerbation
exasperation,exasperation
intensification,intensification
bulletproof,bulletproof
watertight,watertight
cameraman,cameraman
cinematographer,cinematographer
clothesline,clothesline
collaborationist,collaborationist
quisling,quisling
evolutionist,evolutionist
perky,perky
buoyant,buoyant
chirpy,chirpy
rumba,rumba
rhumba,rhumba
samaritan,samaritan
shocker,shocker
flounder,flounder
lameness,lameness
claudication,claudication
gameness,gameness
gimpiness,gimpiness
limping,limping
capricious,capricious
impulsive,impulsive
whimsical,whimsical
oregano,oregano
marjoram,marjoram
origanum,origanum
outpatient,outpatient
thoughtless,thoughtless
uncaring,uncaring
unthinking,unthinking
corbel,corbel
vulgarity,vulgarity
coarseness,coarseness
grossness,grossness
raunch,raunch
adder,adder
coronet,coronet
soothsaying,soothsaying
geyser,geyser
hollander,hollander
dutchman,dutchman
netherlander,netherlander
gusset,gusset
mulch,mulch
repatriation,repatriation
rigidly,rigidly
stiffly,stiffly
ringside,ringside
sickly,sickly
ailing,ailing
indisposed,indisposed
peaked(p),peaked(p)
poorly(p),poorly(p)
sallow,sallow
unwell,unwell
honky,honky
honkey,honkey
honkie,honkie
whitey,whitey
pullman,pullman
cartoonist,cartoonist
jesuit,jesuit
forestay,forestay
misquote,misquote
misquotation,misquotation
balsa,balsa
gallivant,gallivant
equivocalness,equivocalness
unclearness,unclearness
flemish,flemish
rimed,rimed
rimy,rimy
lute,lute
luting,luting
millimeter,millimeter
millimetre,millimetre
mm,mm
penicillin,penicillin
surly,surly
universality,universality
croft,croft
instil,instil
pone,pone
cornpone,cornpone
criminology,criminology
sociology,sociology
enforcer,enforcer
unreasonably,unreasonably
immoderately,immoderately
virology,virology
strikeout,strikeout
wagoner,wagoner
waggoner,waggoner
brunch,brunch
electrolyte,electrolyte
emphasised,emphasised
emphasized,emphasized
exclamatory,exclamatory
follicle,follicle
metallurgy,metallurgy
nighthawk,nighthawk
bullbat,bullbat
nightbird,nightbird
jigger,jigger
bangladeshi,bangladeshi
gauche,gauche
graceless,graceless
unpolished,unpolished
aromatic,aromatic
azimuth,azimuth
deathbed,deathbed
grapefruit,grapefruit
hideously,hideously
horridly,horridly
monstrously,monstrously
judea,judea
judaea,judaea
layoff,layoff
lyricist,lyricist
lyrist,lyrist
budgie,budgie
budgereegah,budgereegah
budgerigar,budgerigar
budgerygah,budgerygah
lovebird,lovebird
parakeet,parakeet
parrakeet,parrakeet
parroket,parroket
paraquet,paraquet
paroquet,paroquet
parroquet,parroquet
cameroon,cameroon
cameroun,cameroun
shyness,shyness
timidity,timidity
timidness,timidness
timorousness,timorousness
halftime,halftime
hubris,hubris
illustrative,illustrative
demonstrative,demonstrative
exemplifying,exemplifying
incandescent,incandescent
candent,candent
bulkhead,bulkhead
burg,burg
applaudable,applaudable
laudable,laudable
praiseworthy,praiseworthy
derelict,derelict
neglectful,neglectful
remiss,remiss
macaroni,macaroni
self-abasement,self-abasement
self-mortification,self-mortification
embrangle,embrangle
streptococcus,streptococcus
strep,strep
streptococci,streptococci
eubacteria,eubacteria
eubacterium,eubacterium
amphibious,amphibious
daydreaming,daydreaming
oneirism,oneirism
glib-tongued,glib-tongued
smooth-tongued,smooth-tongued
myopia,myopia
nearsightedness,nearsightedness
ametropia,ametropia
misspelling,misspelling
pug,pug
pug-dog,pug-dog
pyrotechnical,pyrotechnical
wold,wold
borax,borax
olive-drab,olive-drab
dustcloth,dustcloth
dustrag,dustrag
gaberdine,gaberdine
smock,smock
flax,flax
gunboat,gunboat
horoscope,horoscope
ptolemy,ptolemy
sweetly,sweetly
thunderstorm,thunderstorm
woodruff,woodruff
waldmeister,waldmeister
bedstraw,bedstraw
attache,attache
bravely,bravely
courageously,courageously
corral,corral
gastrointestinal,gastrointestinal
topographic,topographic
topographical,topographical
chaser,chaser
pursuer,pursuer
entomology,entomology
bugology,bugology
prussian,prussian
scathing,scathing
vituperative,vituperative
firth,firth
estuary,estuary
apologetic,apologetic
excusatory,excusatory
prohibitionist,prohibitionist
juiceless,juiceless
teetotal,teetotal
ratchet,ratchet
rachet,rachet
ratch,ratch
retrain,retrain
sabbatical,sabbatical
speller,speller
welder,welder
heuristic,heuristic
spectacularly,spectacularly
stunningly,stunningly
forester,forester
arboriculturist,arboriculturist
parlous,parlous
perilous,perilous
touch-and-go,touch-and-go
priestly,priestly
hieratic,hieratic
hieratical,hieratical
priestlike,priestlike
sacerdotal,sacerdotal
sadist,sadist
miasma,miasma
miasm,miasm
inquest,inquest
phosphor,phosphor
frivol,frivol
ungrateful,ungrateful
thankless,thankless
unthankful,unthankful
selenium,selenium
axiomatic,axiomatic
aphoristic,aphoristic
axiomatical,axiomatical
postulational,postulational
self-evident,self-evident
botanist,botanist
phytologist,phytologist
frostbite,frostbite
cryopathy,cryopathy
palate,palate
shoestring,shoestring
shoelace,shoelace
stewardship,stewardship
flashpoint,flashpoint
criticality,criticality
librarianship,librarianship
bearable,bearable
endurable,endurable
sufferable,sufferable
supportable,supportable
communicative,communicative
communicatory,communicatory
ecclesiastical,ecclesiastical
penultimate,penultimate
penult,penult
penultima,penultima
syllable,syllable
secondhand,secondhand
used,used
smuggle,smuggle
hayloft,hayloft
haymow,haymow
complacency,complacency
complacence,complacence
self-complacency,self-complacency
self-satisfaction,self-satisfaction
dingo,dingo
warragal,warragal
warrigal,warrigal
enamel,enamel
feudalism,feudalism
arrhythmia,arrhythmia
infinitesimal,infinitesimal
pert,pert
hornpout,hornpout
moue,moue
bullhead,bullhead
sandbox,sandbox
sandpile,sandpile
sandpit,sandpit
skidder,skidder
totalism,totalism
tabor,tabor
tabour,tabour
colic,colic
gripes,gripes
griping,griping
dibs,dibs
illegitimacy,illegitimacy
bastardy,bastardy
unlawfulness,unlawfulness
neurologist,neurologist
astutely,astutely
sagaciously,sagaciously
sapiently,sapiently
shrewdly,shrewdly
arid,arid
desiccate,desiccate
desiccated,desiccated
waterless,waterless
childly,childly
foothold,foothold
beachhead,beachhead
bridgehead,bridgehead
grope,grope
sawdust,sawdust
sicily,sicily
sicilia,sicilia
ides,ides
collagen,collagen
lioness,lioness
neanderthal,neanderthal
boorish,boorish
loutish,loutish
neandertal,neandertal
neanderthalian,neanderthalian
oafish,oafish
impounding,impounding
impoundment,impoundment
poundage,poundage
unpleasantness,unpleasantness
zionist,zionist
enigmatic,enigmatic
enigmatical,enigmatical
oracular,oracular
puzzling,puzzling
industrialist,industrialist
nearsighted,nearsighted
slapstick,slapstick
ecologist,ecologist
strafe,strafe
baldness,baldness
phalacrosis,phalacrosis
hairlessness,hairlessness
disassembly,disassembly
dismantlement,dismantlement
dismantling,dismantling
inexperience,inexperience
taking,taking
pickings,pickings
unfettered,unfettered
unchained,unchained
unshackled,unshackled
untied,untied
demagoguery,demagoguery
demagogy,demagogy
annuity,annuity
rente,rente
limerick,limerick
polymorph,polymorph
emigrate,emigrate
islander,islander
island-dweller,island-dweller
onerous,onerous
burdensome,burdensome
taxing,taxing
portage,portage
codeine,codeine
antitussive,antitussive
pirogue,pirogue
maltese,maltese
malti,malti
haoma,haoma
anathema,anathema
cliffhanger,cliffhanger
flywheel,flywheel
transvestite,transvestite
cross-dresser,cross-dresser
trigonometry,trigonometry
dauphin,dauphin
glycol,glycol
diol,diol
ethanediol,ethanediol
antifreeze,antifreeze
gunsmith,gunsmith
recapture,recapture
retake,retake
retaking,retaking
refresher,refresher
teapot,teapot
on-key,on-key
yolk,yolk
vitellus,vitellus
lupin,lupin
lupine,lupine
shay,shay
chaise,chaise
tremolo,tremolo
bilge,bilge
carefree,carefree
devil-may-care,devil-may-care
freewheeling,freewheeling
happy-go-lucky,happy-go-lucky
slaphappy,slaphappy
unworried,unworried
fortnight,fortnight
hardworking,hardworking
tireless,tireless
untiring,untiring
incumbent,incumbent
irrevocable,irrevocable
irrevokable,irrevokable
undies,undies
heckler,heckler
badgerer,badgerer
adrenalin,adrenalin
adrenaline,adrenaline
epinephrin,epinephrin
epinephrine,epinephrine
catecholamine,catecholamine
neurotransmitter,neurotransmitter
centimeter,centimeter
centimetre,centimetre
cm,cm
vagueness,vagueness
watermark,watermark
coulter,coulter
colter,colter
reheel,reheel
ecumenic,ecumenic
oecumenic,oecumenic
nubble,nubble
prickling,prickling
tingling,tingling
crookedness,crookedness
tortuosity,tortuosity
underarm,underarm
fervently,fervently
fervidly,fervidly
fierily,fierily
facilitation,facilitation
foxtrot,foxtrot
fox-trot,fox-trot
paddock,paddock
paprika,paprika
pimento,pimento
pimiento,pimiento
ungenerous,ungenerous
trotter,trotter
austerity,austerity
asceticism,asceticism
nonindulgence,nonindulgence
carbine,carbine
lubricious,lubricious
prurient,prurient
nightlife,nightlife
chary,chary
coexistence,coexistence
downwind,downwind
windward,windward
lee(a),lee(a)
flamethrower,flamethrower
terrapin,terrapin
extravaganza,extravaganza
hospitalization,hospitalization
hospitalisation,hospitalisation
misspell,misspell
addle,addle
oboe,oboe
hautbois,hautbois
hautboy,hautboy
pearly-white,pearly-white
scrooge,scrooge
niggard,niggard
skinflint,skinflint
disobedient,disobedient
rambunctious,rambunctious
robustious,robustious
rumbustious,rumbustious
unroll,unroll
angleworm,angleworm
creeper,creeper
earthworm,earthworm
fishworm,fishworm
nightcrawler,nightcrawler
nightwalker,nightwalker
wiggler,wiggler
oligochaete,oligochaete
culpable,culpable
blamable,blamable
blameable,blameable
blameful,blameful
blameworthy,blameworthy
censurable,censurable
hacksaw,hacksaw
napery,napery
preposition,preposition
grazing,grazing
tithe,tithe
cliched,cliched
ready-made,ready-made
firestone,firestone
brashness,brashness
flashiness,flashiness
garishness,garishness
gaudiness,gaudiness
glitz,glitz
meretriciousness,meretriciousness
tawdriness,tawdriness
reeve,reeve
argon,argon
bittersweet,bittersweet
semisweet,semisweet
waxwork,waxwork
nightshade,nightshade
confessional,confessional
environmentalism,environmentalism
hyperbolic,hyperbolic
inflated,inflated
siesta,siesta
unannounced,unannounced
unheralded,unheralded
unpredicted,unpredicted
unknot,unknot
unpick,unpick
unscramble,unscramble
untangle,untangle
acceptably,acceptably
so-so,so-so
tolerably,tolerably
jute,jute
harijan,harijan
autobiographical,autobiographical
autobiographic,autobiographic
downer,downer
depressant,depressant
sedative,sedative
grange,grange
puritan,puritan
prude,prude
abstainer,abstainer
pus,pus
festering,festering
ichor,ichor
pansa,pansa
purulence,purulence
sanies,sanies
suppuration,suppuration
simian,simian
zucchini,zucchini
courgette,courgette
densely,densely
dumbly,dumbly
obtusely,obtusely
bibliographical,bibliographical
bibliographic,bibliographic
incomparable,incomparable
uncomparable,uncomparable
nepalese,nepalese
nepali,nepali
normality,normality
normalcy,normalcy
expectedness,expectedness
plucky,plucky
gutsy,gutsy
posh,posh
classy,classy
quicksand,quicksand
sanctimonious,sanctimonious
holier-than-thou,holier-than-thou
pharisaic,pharisaic
pharisaical,pharisaical
pietistic,pietistic
pietistical,pietistical
self-righteous,self-righteous
sledgehammer,sledgehammer
maul,maul
starfish,starfish
echinoderm,echinoderm
tatar,tatar
counterchange,counterchange
unkind,unkind
dibble,dibble
dibber,dibber
carnation,carnation
discernable,discernable
farmland,farmland
ploughland,ploughland
plowland,plowland
tillage,tillage
tilth,tilth
internationalist,internationalist
internationalistic,internationalistic
stranglehold,stranglehold
chokehold,chokehold
throttlehold,throttlehold
bossy,bossy
dominating,dominating
high-and-mighty,high-and-mighty
peremptory,peremptory
malformation,malformation
miscreation,miscreation
nugget,nugget
overall,overall
boilersuit,boilersuit
work-clothing,work-clothing
work-clothes,work-clothes
redefinition,redefinition
defrost,defrost
de-ice,de-ice
deice,deice
esprit,esprit
matinee,matinee
parchment,parchment
lambskin,lambskin
metallurgical,metallurgical
metallurgic,metallurgic
anthropomorphic,anthropomorphic
anthropomorphous,anthropomorphous
humanlike,humanlike
debtor,debtor
debitor,debitor
indiscretion,indiscretion
injudiciousness,injudiciousness
peccadillo,peccadillo
overgrow,overgrow
ponytail,ponytail
rubbery,rubbery
cartilaginous,cartilaginous
gristly,gristly
rubberlike,rubberlike
throbbing,throbbing
tiller,tiller
voracious,voracious
edacious,edacious
ravenous,ravenous
wolfish,wolfish
argus,argus
pheasant,pheasant
blocky,blocky
blockish,blockish
bystander,bystander
meatball,meatball
osmosis,osmosis
relive,relive
pom,pom
pommy,pommy
brazen,brazen
bald-faced,bald-faced
bodacious,bodacious
brazen-faced,brazen-faced
bulldozer,bulldozer
dozer,dozer
crayon,crayon
duress,duress
electrolysis,electrolysis
musicianship,musicianship
bendable,bendable
ductile,ductile
malleable,malleable
tensile,tensile
tractile,tractile
curmudgeon,curmudgeon
retral,retral
retrogressive,retrogressive
slurp,slurp
vandal,vandal
beater,beater
bolshevist,bolshevist
kamikaze,kamikaze
pharmacological,pharmacological
pharmacologic,pharmacologic
positron,positron
antielectron,antielectron
antilepton,antilepton
reaffirm,reaffirm
rigidity,rigidity
inflexibility,inflexibility
rigidness,rigidness
unadaptability,unadaptability
slippage,slippage
smokescreen,smokescreen
theism,theism
deforestation,deforestation
disforestation,disforestation
denudation,denudation
stripping,stripping
baring,baring
husking,husking
inequity,inequity
aloe,aloe
apprenticeship,apprenticeship
ashcan,ashcan
ash-bin,ash-bin
ashbin,ashbin
dustbin,dustbin
wastebin,wastebin
bushing,bushing
insulator,insulator
dielectric,dielectric
nonconductor,nonconductor
errand,errand
gauze,gauze
netting,netting
veiling,veiling
gecko,gecko
irreplaceable,irreplaceable
unreplaceable,unreplaceable
infamy,infamy
cloud-covered,cloud-covered
clouded,clouded
sunless,sunless
cloudiness,cloudiness
overcasting,overcasting
whipstitch,whipstitch
whipstitching,whipstitching
spread-eagle,spread-eagle
spreadeagle,spreadeagle
tunic,tunic
adventitia,adventitia
tunica,tunica
ultimatum,ultimatum
wickedly,wickedly
evilly,evilly
anemic,anemic
anaemic,anaemic
bohemia,bohemia
predictability,predictability
skateboard,skateboard
spectrometer,spectrometer
spectroscope,spectroscope
unscrew,unscrew
wheelbase,wheelbase
accursed,accursed
accurst,accurst
bandy,bandy
good-humored,good-humored
good-humoured,good-humoured
eastwards,eastwards
federalism,federalism
stoker,stoker
hitchhiker,hitchhiker
mascara,mascara
overheat,overheat
stiletto,stiletto
stubbornly,stubbornly
cussedly,cussedly
mulishly,mulishly
obdurately,obdurately
obstinately,obstinately
pig-headedly,pig-headedly
windmill,windmill
aerogenerator,aerogenerator
productively,productively
fruitfully,fruitfully
profitably,profitably
brothel,brothel
bagnio,bagnio
bawdyhouse,bawdyhouse
bordello,bordello
cathouse,cathouse
whorehouse,whorehouse
cranium,cranium
braincase,braincase
brainpan,brainpan
crudely,crudely
artlessly,artlessly
inexpertly,inexpertly
lactation,lactation
suckling,suckling
zoologist,zoologist
absurdness,absurdness
ridiculousness,ridiculousness
avocado,avocado
aguacate,aguacate
hairline,hairline
insurmountable,insurmountable
insuperable,insuperable
unsurmountable,unsurmountable
cloister,cloister
strategist,strategist
strategian,strategian
gymnast,gymnast
behest,behest
insinuate,insinuate
arbitrate,arbitrate
intercede,intercede
liaise,liaise
overpay,overpay
recast,recast
reforge,reforge
remold,remold
remould,remould
shellac,shellac
lac,lac
shellack,shellack
ill-considered,ill-considered
ill-judged,ill-judged
improvident,improvident
stutter,stutter
stammer,stammer
lumpen,lumpen
lumpish,lumpish
unreflective,unreflective
unthoughtful,unthoughtful
alcyone,alcyone
admonishment,admonishment
augmentation,augmentation
tweedle,tweedle
coo,coo
kidnapper,kidnapper
kidnaper,kidnaper
abductor,abductor
snatcher,snatcher
daisy,daisy
disconnectedness,disconnectedness
disjunction,disjunction
disjuncture,disjuncture
foraging,foraging
hit-or-miss,hit-or-miss
heaving,heaving
heft,heft
lethargic,lethargic
unenrgetic,unenrgetic
patchwork,patchwork
hodgepodge,hodgepodge
right-wing,right-wing
carcinoma,carcinoma
counterclockwise,counterclockwise
anticlockwise,anticlockwise
curfew,curfew
hoosier,hoosier
indianan,indianan
nihilism,nihilism
ornate,ornate
flowery,flowery
suppressor,suppressor
suppresser,suppresser
undisclosed,undisclosed
unrevealed,unrevealed
bough,bough
caret,caret
dismally,dismally
hedonism,hedonism
slaughterhouse,slaughterhouse
abattoir,abattoir
shambles,shambles
premiership,premiership
therapeutics,therapeutics
curie,curie
ci,ci
decorum,decorum
decorousness,decorousness
dialectic,dialectic
juror,juror
juryman,juryman
jurywoman,jurywoman
panelist,panelist
panellist,panellist
popsicle,popsicle
monogram,monogram
omniscience,omniscience
sectional,sectional
sectioned,sectioned
crossbeam,crossbeam
transom,transom
trave,trave
traversal,traversal
foist,foist
mahatma,mahatma
meteorologist,meteorologist
mimicker,mimicker
impersonator,impersonator
2d,2d
2nd,2nd
bloodthirsty,bloodthirsty
bloody-minded,bloody-minded
industrialization,industrialization
industrialisation,industrialisation
melodramatic,melodramatic
histrionic,histrionic
diaphoresis,diaphoresis
hidrosis,hidrosis
sudation,sudation
sweating,sweating
tortilla,tortilla
quin,quin
dalmatian,dalmatian
asserting(a),asserting(a)
declaratory,declaratory
interlude,interlude
entr'acte,entr'acte
intermezzo,intermezzo
nigerian,nigerian
nigerien,nigerien
peacetime,peacetime
desirability,desirability
desirableness,desirableness
oomph,oomph
minim,minim
flasher,flasher
blinker,blinker
inhalant,inhalant
maniacal,maniacal
maniac(p),maniac(p)
pejorative,pejorative
dislogistic,dislogistic
dyslogistic,dyslogistic
indefatigable,indefatigable
unflagging,unflagging
unwearying,unwearying
bonfire,bonfire
balefire,balefire
dissection,dissection
faraway,faraway
far-off,far-off
intoxicating,intoxicating
tying,tying
luxemburg,luxemburg
luxembourg,luxembourg
luxembourg-ville,luxembourg-ville
sharpshoot,sharpshoot
armadillo,armadillo
bawl,bawl
discontinuity,discontinuity
makeshift,makeshift
improvised,improvised
jury-rigged,jury-rigged
begrudge,begrudge
resumption,resumption
recommencement,recommencement
calculating,calculating
calculative,calculative
conniving,conniving
scheming,scheming
freshet,freshet
averse,averse
averse(p),averse(p)
indisposed(p),indisposed(p)
loath(p),loath(p)
loth(p),loth(p)
bolshevistic,bolshevistic
causeway,causeway
incognito,incognito
incognito(p),incognito(p)
agrestic,agrestic
bumpkinly,bumpkinly
countrified,countrified
countryfied,countryfied
unsophisticated,unsophisticated
doze,doze
breve,breve
insurer,insurer
underwriter,underwriter
trier,trier
attempter,attempter
essayer,essayer
bouncer,bouncer
chucker-out,chucker-out
buttermilk,buttermilk
epistle,epistle
outgrow,outgrow
throwback,throwback
atavism,atavism
atavist,atavist
undertone,undertone
buffoonish,buffoonish
clownish,clownish
clownlike,clownlike
dorsal,dorsal
abaxial,abaxial
ferry,ferry
ferryboat,ferryboat
ferrying,ferrying
misogyny,misogyny
misogynism,misogynism
submissiveness,submissiveness
salami,salami
disinfect,disinfect
storybook,storybook
strum,strum
plexus,plexus
rete,rete
kiddy,kiddy
logbook,logbook
pedagogics,pedagogics
petrify,petrify
lapidify,lapidify
ossify,ossify
rigidify,rigidify
fossilize,fossilize
fossilise,fossilise
fifth,fifth
one-fifth,one-fifth
asparagus,asparagus
axial,axial
axile,axile
counterattack,counterattack
countermove,countermove
counterplay,counterplay
cuteness,cuteness
prettiness,prettiness
ultimacy,ultimacy
ultimateness,ultimateness
levis,levis
levi's,levi's
oversimplification,oversimplification
simplism,simplism
secularism,secularism
archetypal,archetypal
archetypical,archetypical
prototypal,prototypal
prototypic,prototypic
prototypical,prototypical
hottentot,hottentot
khoikhoi,khoikhoi
khoikhoin,khoikhoin
khoisan,khoisan
stravinsky,stravinsky
defray,defray
foreboding(a),foreboding(a)
marshmallow,marshmallow
purveyor,purveyor
choppiness,choppiness
rowdiness,rowdiness
rowdyism,rowdyism
storminess,storminess
skillfully,skillfully
skilfully,skilfully
springboard,springboard
subculture,subculture
synergetic,synergetic
telephoto,telephoto
telephotograph,telephotograph
unrecoverable,unrecoverable
irrecoverable,irrecoverable
outlawry,outlawry
convoke,convoke
drizzle,drizzle
mizzle,mizzle
gout,gout
urarthritis,urarthritis
arthritis,arthritis
murmuration,murmuration
mussitation,mussitation
schwa,schwa
shwa,shwa
omnipotence,omnipotence
overbid,overbid
primacy,primacy
rawhide,rawhide
cv,cv
selectivity,selectivity
stencil,stencil
yucca,yucca
shrew,shrew
termagant,termagant
decibel,decibel
db,db
hexagonal,hexagonal
hexangular,hexangular
brainish,brainish
hotheaded,hotheaded
impetuous,impetuous
tearaway(a),tearaway(a)
unprompted,unprompted
misogynist,misogynist
misanthrope,misanthrope
misanthropist,misanthropist
peppermint,peppermint
eucalyptus,eucalyptus
eucalypt,eucalypt
hypo,hypo
hypodermic,hypodermic
fixer,fixer
syringe,syringe
monotype,monotype
baroness,baroness
flippant,flippant
light-minded,light-minded
shover,shover
thruster,thruster
zori,zori
broadsword,broadsword
caliper,caliper
calliper,calliper
felicitousness,felicitousness
weightlessness,weightlessness
microbial,microbial
microbic,microbic
normalise,normalise
renormalise,renormalise
renormalize,renormalize
oodles,oodles
dozens,dozens
gobs,gobs
heaps,heaps
lashings,lashings
loads,loads
piles,piles
rafts,rafts
scads,scads
scores,scores
slews,slews
stacks,stacks
tons,tons
wads,wads
arrowhead,arrowhead
backtrack,backtrack
buckwheat,buckwheat
venting,venting
erudite,erudite
formaldehyde,formaldehyde
methanal,methanal
aldehyde,aldehyde
isolationist,isolationist
isolationistic,isolationistic
leper,leper
lazar,lazar
litany,litany
marinade,marinade
marinate,marinate
interlocutor,interlocutor
minstrel,minstrel
